Country,Variable,YEA,Unit,Value
Polonia,"Welfare costs of premature mortalities from exposure to ambient PM2.5, GDP equivalent",2014,Percentage,7.64
Polonia,"Welfare costs of premature mortalities from exposure to ambient PM2.5, GDP equivalent",2015,Percentage,7.65
Polonia,"Welfare costs of premature mortalities from exposure to ambient PM2.5, GDP equivalent",2016,Percentage,7.56
Polonia,"Welfare costs of premature mortalities from exposure to ambient PM2.5, GDP equivalent",2017,Percentage,7.61
Polonia,"Welfare costs of premature mortalities from exposure to ambient PM2.5, GDP equivalent",2018,Percentage,7.66
Giappone,"Welfare costs of premature mortalities from exposure to ambient PM2.5, GDP equivalent",1995,Percentage,2.46
Giappone,"Welfare costs of premature mortalities from exposure to ambient PM2.5, GDP equivalent",1996,Percentage,2.39
Giappone,"Welfare costs of premature mortalities from exposure to ambient PM2.5, GDP equivalent",1997,Percentage,2.38
Giappone,"Welfare costs of premature mortalities from exposure to ambient PM2.5, GDP equivalent",1998,Percentage,2.43
Giappone,"Welfare costs of premature mortalities from exposure to ambient PM2.5, GDP equivalent",1999,Percentage,2.47
Giappone,"Welfare costs of premature mortalities from exposure to ambient PM2.5, GDP equivalent",2000,Percentage,2.42
Giappone,"Welfare costs of premature mortalities from exposure to ambient PM2.5, GDP equivalent",2001,Percentage,2.38
Giappone,"Welfare costs of premature mortalities from exposure to ambient PM2.5, GDP equivalent",2002,Percentage,2.36
Giappone,"Welfare costs of premature mortalities from exposure to ambient PM2.5, GDP equivalent",2003,Percentage,2.35
Giappone,"Welfare costs of premature mortalities from exposure to ambient PM2.5, GDP equivalent",2004,Percentage,2.32
Giappone,"Welfare costs of premature mortalities from exposure to ambient PM2.5, GDP equivalent",2005,Percentage,2.34
Giappone,"Welfare costs of premature mortalities from exposure to ambient PM2.5, GDP equivalent",2006,Percentage,2.3
Giappone,"Welfare costs of premature mortalities from exposure to ambient PM2.5, GDP equivalent",2007,Percentage,2.28
Giappone,"Welfare costs of premature mortalities from exposure to ambient PM2.5, GDP equivalent",2008,Percentage,2.27
Giappone,"Welfare costs of premature mortalities from exposure to ambient PM2.5, GDP equivalent",2009,Percentage,2.28
Giappone,"Welfare costs of premature mortalities from exposure to ambient PM2.5, GDP equivalent",2010,Percentage,2.3
Giappone,"Welfare costs of premature mortalities from exposure to ambient PM2.5, GDP equivalent",2011,Percentage,2.4
Giappone,"Welfare costs of premature mortalities from exposure to ambient PM2.5, GDP equivalent",2012,Percentage,2.52
Giappone,"Welfare costs of premature mortalities from exposure to ambient PM2.5, GDP equivalent",2013,Percentage,2.65
Giappone,"Welfare costs of premature mortalities from exposure to ambient PM2.5, GDP equivalent",2014,Percentage,2.77
Giappone,"Welfare costs of premature mortalities from exposure to ambient PM2.5, GDP equivalent",2015,Percentage,2.84
Giappone,"Welfare costs of premature mortalities from exposure to ambient PM2.5, GDP equivalent",2016,Percentage,2.89
Giappone,"Welfare costs of premature mortalities from exposure to ambient PM2.5, GDP equivalent",2017,Percentage,2.9
Giappone,"Welfare costs of premature mortalities from exposure to ambient PM2.5, GDP equivalent",2018,Percentage,2.99
Belgio,"Welfare costs of premature mortalities from exposure to ambient PM2.5, GDP equivalent",1995,Percentage,6.34
Belgio,"Welfare costs of premature mortalities from exposure to ambient PM2.5, GDP equivalent",1996,Percentage,6.18
Belgio,"Welfare costs of premature mortalities from exposure to ambient PM2.5, GDP equivalent",1997,Percentage,5.95
Belgio,"Welfare costs of premature mortalities from exposure to ambient PM2.5, GDP equivalent",1998,Percentage,5.78
Belgio,"Welfare costs of premature mortalities from exposure to ambient PM2.5, GDP equivalent",1999,Percentage,5.57
Belgio,"Welfare costs of premature mortalities from exposure to ambient PM2.5, GDP equivalent",2000,Percentage,5.34
Belgio,"Welfare costs of premature mortalities from exposure to ambient PM2.5, GDP equivalent",2001,Percentage,5.11
Belgio,"Welfare costs of premature mortalities from exposure to ambient PM2.5, GDP equivalent",2002,Percentage,4.95
Belgio,"Welfare costs of premature mortalities from exposure to ambient PM2.5, GDP equivalent",2003,Percentage,4.76
Belgio,"Welfare costs of premature mortalities from exposure to ambient PM2.5, GDP equivalent",2004,Percentage,4.46
Belgio,"Welfare costs of premature mortalities from exposure to ambient PM2.5, GDP equivalent",2005,Percentage,4.32
Belgio,"Welfare costs of premature mortalities from exposure to ambient PM2.5, GDP equivalent",2006,Percentage,4.19
Belgio,"Welfare costs of premature mortalities from exposure to ambient PM2.5, GDP equivalent",2007,Percentage,4.19
Belgio,"Welfare costs of premature mortalities from exposure to ambient PM2.5, GDP equivalent",2008,Percentage,4.26
Belgio,"Welfare costs of premature mortalities from exposure to ambient PM2.5, GDP equivalent",2009,Percentage,4.3
Belgio,"Welfare costs of premature mortalities from exposure to ambient PM2.5, GDP equivalent",2010,Percentage,4.23
Belgio,"Welfare costs of premature mortalities from exposure to ambient PM2.5, GDP equivalent",2011,Percentage,4.08
Belgio,"Welfare costs of premature mortalities from exposure to ambient PM2.5, GDP equivalent",2012,Percentage,3.86
Belgio,"Welfare costs of premature mortalities from exposure to ambient PM2.5, GDP equivalent",2013,Percentage,3.54
Belgio,"Welfare costs of premature mortalities from exposure to ambient PM2.5, GDP equivalent",2014,Percentage,3.18
Belgio,"Welfare costs of premature mortalities from exposure to ambient PM2.5, GDP equivalent",2015,Percentage,3.04
Belgio,"Welfare costs of premature mortalities from exposure to ambient PM2.5, GDP equivalent",2016,Percentage,2.92
Belgio,"Welfare costs of premature mortalities from exposure to ambient PM2.5, GDP equivalent",2017,Percentage,2.9
Belgio,"Welfare costs of premature mortalities from exposure to ambient PM2.5, GDP equivalent",2018,Percentage,2.9
India,"Welfare costs of premature mortalities from exposure to ambient PM2.5, GDP equivalent",1995,Percentage,3.13
India,"Welfare costs of premature mortalities from exposure to ambient PM2.5, GDP equivalent",1996,Percentage,3.21
India,"Welfare costs of premature mortalities from exposure to ambient PM2.5, GDP equivalent",1997,Percentage,3.42
India,"Welfare costs of premature mortalities from exposure to ambient PM2.5, GDP equivalent",1998,Percentage,3.53
India,"Welfare costs of premature mortalities from exposure to ambient PM2.5, GDP equivalent",1999,Percentage,3.56
India,"Welfare costs of premature mortalities from exposure to ambient PM2.5, GDP equivalent",2000,Percentage,3.66
India,"Welfare costs of premature mortalities from exposure to ambient PM2.5, GDP equivalent",2001,Percentage,3.77
India,"Welfare costs of premature mortalities from exposure to ambient PM2.5, GDP equivalent",2002,Percentage,3.86
India,"Welfare costs of premature mortalities from exposure to ambient PM2.5, GDP equivalent",2003,Percentage,3.89
India,"Welfare costs of premature mortalities from exposure to ambient PM2.5, GDP equivalent",2004,Percentage,3.83
India,"Welfare costs of premature mortalities from exposure to ambient PM2.5, GDP equivalent",2005,Percentage,4
India,"Welfare costs of premature mortalities from exposure to ambient PM2.5, GDP equivalent",2006,Percentage,4.25
India,"Welfare costs of premature mortalities from exposure to ambient PM2.5, GDP equivalent",2007,Percentage,5.57
India,"Welfare costs of premature mortalities from exposure to ambient PM2.5, GDP equivalent",2008,Percentage,5.87
India,"Welfare costs of premature mortalities from exposure to ambient PM2.5, GDP equivalent",2009,Percentage,5.9
India,"Welfare costs of premature mortalities from exposure to ambient PM2.5, GDP equivalent",2010,Percentage,6.04
India,"Welfare costs of premature mortalities from exposure to ambient PM2.5, GDP equivalent",2011,Percentage,6.44
India,"Welfare costs of premature mortalities from exposure to ambient PM2.5, GDP equivalent",2012,Percentage,6.95
India,"Welfare costs of premature mortalities from exposure to ambient PM2.5, GDP equivalent",2013,Percentage,7.49
India,"Welfare costs of premature mortalities from exposure to ambient PM2.5, GDP equivalent",2014,Percentage,7.78
India,"Welfare costs of premature mortalities from exposure to ambient PM2.5, GDP equivalent",2015,Percentage,7.92
India,"Welfare costs of premature mortalities from exposure to ambient PM2.5, GDP equivalent",2016,Percentage,7.86
India,"Welfare costs of premature mortalities from exposure to ambient PM2.5, GDP equivalent",2017,Percentage,7.85
India,"Welfare costs of premature mortalities from exposure to ambient PM2.5, GDP equivalent",2018,Percentage,8.12
Cina,"Welfare costs of premature mortalities from exposure to ambient PM2.5, GDP equivalent",1995,Percentage,5.12
Cina,"Welfare costs of premature mortalities from exposure to ambient PM2.5, GDP equivalent",1996,Percentage,5.3
Cina,"Welfare costs of premature mortalities from exposure to ambient PM2.5, GDP equivalent",1997,Percentage,7
Cina,"Welfare costs of premature mortalities from exposure to ambient PM2.5, GDP equivalent",1998,Percentage,5.71
Cina,"Welfare costs of premature mortalities from exposure to ambient PM2.5, GDP equivalent",1999,Percentage,7.55
Cina,"Welfare costs of premature mortalities from exposure to ambient PM2.5, GDP equivalent",2000,Percentage,7.91
Cina,"Welfare costs of premature mortalities from exposure to ambient PM2.5, GDP equivalent",2001,Percentage,8.13
Cina,"Welfare costs of premature mortalities from exposure to ambient PM2.5, GDP equivalent",2002,Percentage,8.39
Cina,"Welfare costs of premature mortalities from exposure to ambient PM2.5, GDP equivalent",2003,Percentage,8.62
Cina,"Welfare costs of premature mortalities from exposure to ambient PM2.5, GDP equivalent",2004,Percentage,8.9
Cina,"Welfare costs of premature mortalities from exposure to ambient PM2.5, GDP equivalent",2005,Percentage,8.97
Cina,"Welfare costs of premature mortalities from exposure to ambient PM2.5, GDP equivalent",2006,Percentage,8.82
Cina,"Welfare costs of premature mortalities from exposure to ambient PM2.5, GDP equivalent",2007,Percentage,8.88
Cina,"Welfare costs of premature mortalities from exposure to ambient PM2.5, GDP equivalent",2008,Percentage,9.19
Cina,"Welfare costs of premature mortalities from exposure to ambient PM2.5, GDP equivalent",2009,Percentage,9.57
Cina,"Welfare costs of premature mortalities from exposure to ambient PM2.5, GDP equivalent",2010,Percentage,9.91
Cina,"Welfare costs of premature mortalities from exposure to ambient PM2.5, GDP equivalent",2011,Percentage,10.12
Cina,"Welfare costs of premature mortalities from exposure to ambient PM2.5, GDP equivalent",2012,Percentage,10.24
Cina,"Welfare costs of premature mortalities from exposure to ambient PM2.5, GDP equivalent",2013,Percentage,10.39
Cina,"Welfare costs of premature mortalities from exposure to ambient PM2.5, GDP equivalent",2014,Percentage,10.5
Cina,"Welfare costs of premature mortalities from exposure to ambient PM2.5, GDP equivalent",2015,Percentage,10.53
Cina,"Welfare costs of premature mortalities from exposure to ambient PM2.5, GDP equivalent",2016,Percentage,10.49
Cina,"Welfare costs of premature mortalities from exposure to ambient PM2.5, GDP equivalent",2017,Percentage,10.36
Cina,"Welfare costs of premature mortalities from exposure to ambient PM2.5, GDP equivalent",2018,Percentage,10.43
Grecia,"Welfare costs of premature mortalities from exposure to ambient PM2.5, GDP equivalent",1995,Percentage,7
Grecia,"Welfare costs of premature mortalities from exposure to ambient PM2.5, GDP equivalent",1996,Percentage,7.35
Grecia,"Welfare costs of premature mortalities from exposure to ambient PM2.5, GDP equivalent",1997,Percentage,7.3
Grecia,"Welfare costs of premature mortalities from exposure to ambient PM2.5, GDP equivalent",1998,Percentage,7.41
Grecia,"Welfare costs of premature mortalities from exposure to ambient PM2.5, GDP equivalent",1999,Percentage,7.48
Grecia,"Welfare costs of premature mortalities from exposure to ambient PM2.5, GDP equivalent",2000,Percentage,7.41
Grecia,"Welfare costs of premature mortalities from exposure to ambient PM2.5, GDP equivalent",2001,Percentage,7.24
Grecia,"Welfare costs of premature mortalities from exposure to ambient PM2.5, GDP equivalent",2002,Percentage,7.03
Grecia,"Welfare costs of premature mortalities from exposure to ambient PM2.5, GDP equivalent",2003,Percentage,6.82
Grecia,"Welfare costs of premature mortalities from exposure to ambient PM2.5, GDP equivalent",2004,Percentage,6.58
Grecia,"Welfare costs of premature mortalities from exposure to ambient PM2.5, GDP equivalent",2005,Percentage,6.45
Grecia,"Welfare costs of premature mortalities from exposure to ambient PM2.5, GDP equivalent",2006,Percentage,6.36
Grecia,"Welfare costs of premature mortalities from exposure to ambient PM2.5, GDP equivalent",2007,Percentage,6.54
Grecia,"Welfare costs of premature mortalities from exposure to ambient PM2.5, GDP equivalent",2008,Percentage,6.5
Grecia,"Welfare costs of premature mortalities from exposure to ambient PM2.5, GDP equivalent",2009,Percentage,6.59
Grecia,"Welfare costs of premature mortalities from exposure to ambient PM2.5, GDP equivalent",2010,Percentage,6.62
Grecia,"Welfare costs of premature mortalities from exposure to ambient PM2.5, GDP equivalent",2011,Percentage,6.82
Grecia,"Welfare costs of premature mortalities from exposure to ambient PM2.5, GDP equivalent",2012,Percentage,6.85
Grecia,"Welfare costs of premature mortalities from exposure to ambient PM2.5, GDP equivalent",2013,Percentage,6.47
Grecia,"Welfare costs of premature mortalities from exposure to ambient PM2.5, GDP equivalent",2014,Percentage,6.12
Grecia,"Welfare costs of premature mortalities from exposure to ambient PM2.5, GDP equivalent",2015,Percentage,5.95
Grecia,"Welfare costs of premature mortalities from exposure to ambient PM2.5, GDP equivalent",2016,Percentage,5.66
Grecia,"Welfare costs of premature mortalities from exposure to ambient PM2.5, GDP equivalent",2017,Percentage,5.52
Grecia,"Welfare costs of premature mortalities from exposure to ambient PM2.5, GDP equivalent",2018,Percentage,5.7
Sud Africa,"Welfare costs of premature mortalities from exposure to ambient PM2.5, GDP equivalent",1995,Percentage,4.24
Sud Africa,"Welfare costs of premature mortalities from exposure to ambient PM2.5, GDP equivalent",1996,Percentage,4.49
Sud Africa,"Welfare costs of premature mortalities from exposure to ambient PM2.5, GDP equivalent",1997,Percentage,5.11
Sud Africa,"Welfare costs of premature mortalities from exposure to ambient PM2.5, GDP equivalent",1998,Percentage,5.21
Sud Africa,"Welfare costs of premature mortalities from exposure to ambient PM2.5, GDP equivalent",1999,Percentage,5.12
Sud Africa,"Welfare costs of premature mortalities from exposure to ambient PM2.5, GDP equivalent",2000,Percentage,5.3
Sud Africa,"Welfare costs of premature mortalities from exposure to ambient PM2.5, GDP equivalent",2001,Percentage,5.24
Sud Africa,"Welfare costs of premature mortalities from exposure to ambient PM2.5, GDP equivalent",2002,Percentage,5.27
Sud Africa,"Welfare costs of premature mortalities from exposure to ambient PM2.5, GDP equivalent",2003,Percentage,5.32
Sud Africa,"Welfare costs of premature mortalities from exposure to ambient PM2.5, GDP equivalent",2004,Percentage,5.25
Sud Africa,"Welfare costs of premature mortalities from exposure to ambient PM2.5, GDP equivalent",2005,Percentage,5.24
Sud Africa,"Welfare costs of premature mortalities from exposure to ambient PM2.5, GDP equivalent",2006,Percentage,5.36
Sud Africa,"Welfare costs of premature mortalities from exposure to ambient PM2.5, GDP equivalent",2007,Percentage,5.41
Sud Africa,"Welfare costs of premature mortalities from exposure to ambient PM2.5, GDP equivalent",2008,Percentage,5.53
Sud Africa,"Welfare costs of premature mortalities from exposure to ambient PM2.5, GDP equivalent",2009,Percentage,5.63
Sud Africa,"Welfare costs of premature mortalities from exposure to ambient PM2.5, GDP equivalent",2010,Percentage,5.6
Sud Africa,"Welfare costs of premature mortalities from exposure to ambient PM2.5, GDP equivalent",2011,Percentage,5.46
Sud Africa,"Welfare costs of premature mortalities from exposure to ambient PM2.5, GDP equivalent",2012,Percentage,5.34
Sud Africa,"Welfare costs of premature mortalities from exposure to ambient PM2.5, GDP equivalent",2013,Percentage,5.26
Sud Africa,"Welfare costs of premature mortalities from exposure to ambient PM2.5, GDP equivalent",2014,Percentage,5.33
Sud Africa,"Welfare costs of premature mortalities from exposure to ambient PM2.5, GDP equivalent",2015,Percentage,5.36
Sud Africa,"Welfare costs of premature mortalities from exposure to ambient PM2.5, GDP equivalent",2016,Percentage,5.3
Sud Africa,"Welfare costs of premature mortalities from exposure to ambient PM2.5, GDP equivalent",2017,Percentage,5.19
Sud Africa,"Welfare costs of premature mortalities from exposure to ambient PM2.5, GDP equivalent",2018,Percentage,4.85
Argentina,"Welfare costs of premature mortalities from exposure to ambient PM2.5, GDP equivalent",1995,Percentage,3.65
Argentina,"Welfare costs of premature mortalities from exposure to ambient PM2.5, GDP equivalent",1996,Percentage,3.63
Argentina,"Welfare costs of premature mortalities from exposure to ambient PM2.5, GDP equivalent",1997,Percentage,3.56
Argentina,"Welfare costs of premature mortalities from exposure to ambient PM2.5, GDP equivalent",1998,Percentage,3.51
Argentina,"Welfare costs of premature mortalities from exposure to ambient PM2.5, GDP equivalent",1999,Percentage,3.44
Argentina,"Welfare costs of premature mortalities from exposure to ambient PM2.5, GDP equivalent",2000,Percentage,3.28
Argentina,"Welfare costs of premature mortalities from exposure to ambient PM2.5, GDP equivalent",2001,Percentage,3.22
Argentina,"Welfare costs of premature mortalities from exposure to ambient PM2.5, GDP equivalent",2002,Percentage,3.23
Argentina,"Welfare costs of premature mortalities from exposure to ambient PM2.5, GDP equivalent",2003,Percentage,3.23
Argentina,"Welfare costs of premature mortalities from exposure to ambient PM2.5, GDP equivalent",2004,Percentage,3.08
Argentina,"Welfare costs of premature mortalities from exposure to ambient PM2.5, GDP equivalent",2005,Percentage,2.95
Argentina,"Welfare costs of premature mortalities from exposure to ambient PM2.5, GDP equivalent",2006,Percentage,2.92
Argentina,"Welfare costs of premature mortalities from exposure to ambient PM2.5, GDP equivalent",2007,Percentage,2.98
Argentina,"Welfare costs of premature mortalities from exposure to ambient PM2.5, GDP equivalent",2008,Percentage,2.91
Argentina,"Welfare costs of premature mortalities from exposure to ambient PM2.5, GDP equivalent",2009,Percentage,2.96
Argentina,"Welfare costs of premature mortalities from exposure to ambient PM2.5, GDP equivalent",2010,Percentage,2.99
Argentina,"Welfare costs of premature mortalities from exposure to ambient PM2.5, GDP equivalent",2011,Percentage,3.02
Argentina,"Welfare costs of premature mortalities from exposure to ambient PM2.5, GDP equivalent",2012,Percentage,3.06
Argentina,"Welfare costs of premature mortalities from exposure to ambient PM2.5, GDP equivalent",2013,Percentage,3.11
Argentina,"Welfare costs of premature mortalities from exposure to ambient PM2.5, GDP equivalent",2014,Percentage,3.34
Argentina,"Welfare costs of premature mortalities from exposure to ambient PM2.5, GDP equivalent",2015,Percentage,3.2
Argentina,"Welfare costs of premature mortalities from exposure to ambient PM2.5, GDP equivalent",2016,Percentage,3.21
Argentina,"Welfare costs of premature mortalities from exposure to ambient PM2.5, GDP equivalent",2017,Percentage,3.27
Argentina,"Welfare costs of premature mortalities from exposure to ambient PM2.5, GDP equivalent",2018,Percentage,3.02
Russia,"Welfare costs of premature mortalities from exposure to ambient PM2.5, GDP equivalent",1995,Percentage,11.48
Russia,"Welfare costs of premature mortalities from exposure to ambient PM2.5, GDP equivalent",1996,Percentage,10.7
Russia,"Welfare costs of premature mortalities from exposure to ambient PM2.5, GDP equivalent",1997,Percentage,10.04
Russia,"Welfare costs of premature mortalities from exposure to ambient PM2.5, GDP equivalent",1998,Percentage,9.84
Russia,"Welfare costs of premature mortalities from exposure to ambient PM2.5, GDP equivalent",1999,Percentage,10.46
Russia,"Welfare costs of premature mortalities from exposure to ambient PM2.5, GDP equivalent",2000,Percentage,10.69
Russia,"Welfare costs of premature mortalities from exposure to ambient PM2.5, GDP equivalent",2001,Percentage,10.7
Russia,"Welfare costs of premature mortalities from exposure to ambient PM2.5, GDP equivalent",2002,Percentage,10.8
Russia,"Welfare costs of premature mortalities from exposure to ambient PM2.5, GDP equivalent",2003,Percentage,10.71
Russia,"Welfare costs of premature mortalities from exposure to ambient PM2.5, GDP equivalent",2004,Percentage,10.14
Russia,"Welfare costs of premature mortalities from exposure to ambient PM2.5, GDP equivalent",2005,Percentage,10.31
Russia,"Welfare costs of premature mortalities from exposure to ambient PM2.5, GDP equivalent",2006,Percentage,9.46
Russia,"Welfare costs of premature mortalities from exposure to ambient PM2.5, GDP equivalent",2007,Percentage,9.13
Russia,"Welfare costs of premature mortalities from exposure to ambient PM2.5, GDP equivalent",2008,Percentage,9.32
Russia,"Welfare costs of premature mortalities from exposure to ambient PM2.5, GDP equivalent",2009,Percentage,9.1
Russia,"Welfare costs of premature mortalities from exposure to ambient PM2.5, GDP equivalent",2010,Percentage,9.17
Russia,"Welfare costs of premature mortalities from exposure to ambient PM2.5, GDP equivalent",2011,Percentage,8.39
Russia,"Welfare costs of premature mortalities from exposure to ambient PM2.5, GDP equivalent",2012,Percentage,8.35
Russia,"Welfare costs of premature mortalities from exposure to ambient PM2.5, GDP equivalent",2013,Percentage,7.74
Russia,"Welfare costs of premature mortalities from exposure to ambient PM2.5, GDP equivalent",2014,Percentage,7.37
Russia,"Welfare costs of premature mortalities from exposure to ambient PM2.5, GDP equivalent",2015,Percentage,6.5
Russia,"Welfare costs of premature mortalities from exposure to ambient PM2.5, GDP equivalent",2016,Percentage,5.92
Russia,"Welfare costs of premature mortalities from exposure to ambient PM2.5, GDP equivalent",2017,Percentage,5.28
Russia,"Welfare costs of premature mortalities from exposure to ambient PM2.5, GDP equivalent",2018,Percentage,5.25
Regno Unito,"Welfare costs of premature mortalities from exposure to ambient PM2.5, GDP equivalent",1995,Percentage,6.57
Regno Unito,"Welfare costs of premature mortalities from exposure to ambient PM2.5, GDP equivalent",1996,Percentage,6.29
Regno Unito,"Welfare costs of premature mortalities from exposure to ambient PM2.5, GDP equivalent",1997,Percentage,5.95
Regno Unito,"Welfare costs of premature mortalities from exposure to ambient PM2.5, GDP equivalent",1998,Percentage,5.68
Regno Unito,"Welfare costs of premature mortalities from exposure to ambient PM2.5, GDP equivalent",1999,Percentage,5.42
Regno Unito,"Welfare costs of premature mortalities from exposure to ambient PM2.5, GDP equivalent",2000,Percentage,5.03
Regno Unito,"Welfare costs of premature mortalities from exposure to ambient PM2.5, GDP equivalent",2001,Percentage,4.69
Regno Unito,"Welfare costs of premature mortalities from exposure to ambient PM2.5, GDP equivalent",2002,Percentage,4.48
Regno Unito,"Welfare costs of premature mortalities from exposure to ambient PM2.5, GDP equivalent",2003,Percentage,4.24
Regno Unito,"Welfare costs of premature mortalities from exposure to ambient PM2.5, GDP equivalent",2004,Percentage,3.91
Regno Unito,"Welfare costs of premature mortalities from exposure to ambient PM2.5, GDP equivalent",2005,Percentage,3.66
Regno Unito,"Welfare costs of premature mortalities from exposure to ambient PM2.5, GDP equivalent",2006,Percentage,3.46
Regno Unito,"Welfare costs of premature mortalities from exposure to ambient PM2.5, GDP equivalent",2007,Percentage,3.29
Regno Unito,"Welfare costs of premature mortalities from exposure to ambient PM2.5, GDP equivalent",2008,Percentage,3.16
Regno Unito,"Welfare costs of premature mortalities from exposure to ambient PM2.5, GDP equivalent",2009,Percentage,3.01
Regno Unito,"Welfare costs of premature mortalities from exposure to ambient PM2.5, GDP equivalent",2010,Percentage,2.87
Regno Unito,"Welfare costs of premature mortalities from exposure to ambient PM2.5, GDP equivalent",2011,Percentage,2.72
Regno Unito,"Welfare costs of premature mortalities from exposure to ambient PM2.5, GDP equivalent",2012,Percentage,2.57
Regno Unito,"Welfare costs of premature mortalities from exposure to ambient PM2.5, GDP equivalent",2013,Percentage,2.4
Regno Unito,"Welfare costs of premature mortalities from exposure to ambient PM2.5, GDP equivalent",2014,Percentage,2.22
Regno Unito,"Welfare costs of premature mortalities from exposure to ambient PM2.5, GDP equivalent",2015,Percentage,2.14
Regno Unito,"Welfare costs of premature mortalities from exposure to ambient PM2.5, GDP equivalent",2016,Percentage,2.09
Regno Unito,"Welfare costs of premature mortalities from exposure to ambient PM2.5, GDP equivalent",2017,Percentage,2.08
Regno Unito,"Welfare costs of premature mortalities from exposure to ambient PM2.5, GDP equivalent",2018,Percentage,2.11
Lussemburgo,"Welfare costs of premature mortalities from exposure to ambient PM2.5, GDP equivalent",1995,Percentage,3.94
Lussemburgo,"Welfare costs of premature mortalities from exposure to ambient PM2.5, GDP equivalent",1996,Percentage,3.75
Lussemburgo,"Welfare costs of premature mortalities from exposure to ambient PM2.5, GDP equivalent",1997,Percentage,3.48
Lussemburgo,"Welfare costs of premature mortalities from exposure to ambient PM2.5, GDP equivalent",1998,Percentage,3.24
Lussemburgo,"Welfare costs of premature mortalities from exposure to ambient PM2.5, GDP equivalent",1999,Percentage,3
Lussemburgo,"Welfare costs of premature mortalities from exposure to ambient PM2.5, GDP equivalent",2000,Percentage,2.84
Lussemburgo,"Welfare costs of premature mortalities from exposure to ambient PM2.5, GDP equivalent",2001,Percentage,2.67
Lussemburgo,"Welfare costs of premature mortalities from exposure to ambient PM2.5, GDP equivalent",2002,Percentage,2.59
Lussemburgo,"Welfare costs of premature mortalities from exposure to ambient PM2.5, GDP equivalent",2003,Percentage,2.5
Lussemburgo,"Welfare costs of premature mortalities from exposure to ambient PM2.5, GDP equivalent",2004,Percentage,2.43
Lussemburgo,"Welfare costs of premature mortalities from exposure to ambient PM2.5, GDP equivalent",2005,Percentage,2.36
Lussemburgo,"Welfare costs of premature mortalities from exposure to ambient PM2.5, GDP equivalent",2006,Percentage,2.3
Lussemburgo,"Welfare costs of premature mortalities from exposure to ambient PM2.5, GDP equivalent",2007,Percentage,2.21
Lussemburgo,"Welfare costs of premature mortalities from exposure to ambient PM2.5, GDP equivalent",2008,Percentage,2.17
Lussemburgo,"Welfare costs of premature mortalities from exposure to ambient PM2.5, GDP equivalent",2009,Percentage,2.18
Lussemburgo,"Welfare costs of premature mortalities from exposure to ambient PM2.5, GDP equivalent",2010,Percentage,2.13
Lussemburgo,"Welfare costs of premature mortalities from exposure to ambient PM2.5, GDP equivalent",2011,Percentage,2.02
Lussemburgo,"Welfare costs of premature mortalities from exposure to ambient PM2.5, GDP equivalent",2012,Percentage,1.89
Lussemburgo,"Welfare costs of premature mortalities from exposure to ambient PM2.5, GDP equivalent",2013,Percentage,1.71
Lussemburgo,"Welfare costs of premature mortalities from exposure to ambient PM2.5, GDP equivalent",2014,Percentage,1.52
Lussemburgo,"Welfare costs of premature mortalities from exposure to ambient PM2.5, GDP equivalent",2015,Percentage,1.37
Lussemburgo,"Welfare costs of premature mortalities from exposure to ambient PM2.5, GDP equivalent",2016,Percentage,1.22
Lussemburgo,"Welfare costs of premature mortalities from exposure to ambient PM2.5, GDP equivalent",2017,Percentage,1.18
Lussemburgo,"Welfare costs of premature mortalities from exposure to ambient PM2.5, GDP equivalent",2018,Percentage,1.19
Australia,"Terrestrial protected area, % land area",1995,Percentage,6.21
Australia,"Terrestrial protected area, % land area",2000,Percentage,7.17
Australia,"Terrestrial protected area, % land area",2001,Percentage,7.21
Australia,"Terrestrial protected area, % land area",2002,Percentage,8.73
Australia,"Terrestrial protected area, % land area",2003,Percentage,8.86
Australia,"Terrestrial protected area, % land area",2004,Percentage,8.99
Australia,"Terrestrial protected area, % land area",2005,Percentage,9.18
Australia,"Terrestrial protected area, % land area",2006,Percentage,9.4
Australia,"Terrestrial protected area, % land area",2007,Percentage,10.27
Australia,"Terrestrial protected area, % land area",2008,Percentage,10.45
Australia,"Terrestrial protected area, % land area",2009,Percentage,11.15
Australia,"Terrestrial protected area, % land area",2010,Percentage,11.46
Australia,"Terrestrial protected area, % land area",2011,Percentage,12.27
Australia,"Terrestrial protected area, % land area",2012,Percentage,13.96
Australia,"Terrestrial protected area, % land area",2013,Percentage,15.55
Australia,"Terrestrial protected area, % land area",2014,Percentage,16.89
Australia,"Terrestrial protected area, % land area",2015,Percentage,18.28
Australia,"Terrestrial protected area, % land area",2016,Percentage,19.02
Australia,"Terrestrial protected area, % land area",2017,Percentage,19.28
Australia,"Terrestrial protected area, % land area",2018,Percentage,19.38
Giappone,"Terrestrial protected area, % land area",1995,Percentage,18.86
Giappone,"Terrestrial protected area, % land area",2000,Percentage,19.26
Giappone,"Terrestrial protected area, % land area",2001,Percentage,19.47
Giappone,"Terrestrial protected area, % land area",2002,Percentage,19.57
Giappone,"Terrestrial protected area, % land area",2003,Percentage,19.92
Giappone,"Terrestrial protected area, % land area",2004,Percentage,20.24
Giappone,"Terrestrial protected area, % land area",2005,Percentage,20.37
Giappone,"Terrestrial protected area, % land area",2006,Percentage,20.51
Giappone,"Terrestrial protected area, % land area",2007,Percentage,20.94
Giappone,"Terrestrial protected area, % land area",2008,Percentage,20.97
